word,phonetic,translation,tag
attendance,ә'tendәns,"n. 出席, 出席的人数, 照料\n[法] 管理, 照料, 资助",ielts
attendant,ә'tendәnt,"n. 随从, 侍者, 出席者\na. 侍候的, 伴随的, 出席的, 在场的",ielts
attention,ә'tenʃәn,"n. 注意, 注意力\n[计] 引起注意信号",ielts
attentive,ә'tentiv,"a. 注意的, 留心的",ielts
attorney,ә'tә:ni,"n. 代理人, 律师\n[经] 律师, 代理人",ielts
attractive,ә'træktiv,"a. 吸引人的, 有魅力的\n[法] 有吸引力的, 有迷惑力的",ielts
attribute,ә'tribju:t,"n. 属性, 标志, 定语\nvt. 把...归于, 认为...属于\n[计] 属性",ielts
auction,'ɒ:kʃәn,n. 拍卖\nvt. 拍卖,ielts
audible,'ɒ:dәbl,a. 听得见的\n[电] 可闻的,ielts
audience,'ɒ:diәns,"n. 听众, 观众, 读者\n[法] 听讼, 观众, 听众",ielts
audio,'ɒ:diou,"a. 音频的, 声音的\n[电] 声频",ielts
audit,'ɒ:dit,"n. 审计, 查帐\nvt. 查(帐), 旁听\nvi. 查账\n[计] 查帐; 审查; 检查",ielts
audition,ɒ:'diʃәn,"n. 听, 听力, 试听\n[计] 审计命令",ielts
auditorium,.ɒ:di'tɒ:riәm,"n. 听众席, 礼堂\n[医] 大讲堂, 大会堂",ielts
augment,ɒ:g'ment,"v. 增加, 增长\n[计] 增加; 增量; 添加",ielts
august,ɒ:'gʌst. 'ɒ:gәst,"n. 八月\na. 威严的, 令人敬畏的",ielts
Australia,ɒ'streiljә,"n. 澳洲, 澳大利亚",ielts
Australian,ɒ'streiljәn,"n. 澳大利亚人\na. 澳大利亚的, 澳洲的, 澳洲人的",ielts
authentic,ɒ:'θentik,"a. 可靠的, 可信的, 真正的\n[法] 被认证的, 确认的, 可信的",ielts
author,'ɒ:θә,"n. 作家, 作家的著作, 创始人\n[法] 作者, 著作人, 本人",ielts
authoritative,ɒ:'θɒritәtiv,"a. 权威性的, 官方的, 命令式的\n[法] 官方的, 当局的, 权威的",ielts
authority,ɒ:'θɒriti,"n. 权力, 当权者, 当局, 权威, 专家\n[经] 代理权, 授权, 权威",ielts
authorize,'ɒ:θәraiz,"vt. 授权, 批准, 委托\n[经] 授权, 委任, 认可",ielts
automatic,.ɒ:tә'mætik,"n. 自动手枪, 自动机械\na. 自动的, 机械的, 必然的, 无意识的",ielts
automation,.ɒ:tә'meiʃәn,"n. 自动化, 自动操作\n[计] 自动学; 自动化",ielts
automobile,'ɒ:tәmәbi:l,n. 汽车\n[机] 汽车,ielts
autonomy,ɒ:'tɒnәmi,"n. 自治, 自治权\n[医] 自主性",ielts
auxiliary,ɒ:g'ziljәri,"n. 辅助者, 辅助物, 附属机构, 助动词\na. 辅助的, 备用的",ielts
avail,ә'veil,"vi. 有用, 有利\nvt. 有利于\nn. 效用, 利益",ielts
available,ә'veilәbl,"a. 可利用的, 可获得的, 有效的\n[医] 有效的, 可得的",ielts
avalanche,'ævәlɑ:ntʃ,"n. 雪崩, 山崩, 大量\nvi. 崩塌\nvt. 大量涌至",ielts
avenue,'ævәnju:,"n. 大街, 途径, 林荫路",ielts
average,'ævәridʒ,"n. 平均, 平均数, 一般水平, 海损\na. 平均的, 中等的, 平常的\nvt. 算出...平均数, 平均做, 均分, 使平衡\nvi. 平均为, 呈中间色",ielts
avert,ә'vә:t,"vt. 转开, 避免, 防止",ielts
aviation,.eivi'eiʃәn,"n. 航空, 航空学, 飞行术\n[法] 航空, 飞行, 飞行术",ielts
avoid,ә'vɒid,"vt. 避免, 防止, 撤消\n[法] 避免, 回避, 躲开",ielts
award,ә'wɒ:d,"n. 奖品, 裁定, 判决\nvt. 授予, 给予",ielts
aware,ә'wєә,"a. 知道的, 有觉悟的",ielts
awareness,ә'weәnis,"n. 意识, 认识\n[计] 识别, 议定, 明白",ielts
awful,'ɒ:ful,"a. 可怕的, 庄严的, 虔敬的",ielts
awkward,'ɒ:kwәd,"a. 笨拙的, 棘手的",ielts
axis,'æksis,n. 轴\n[计] 坐标轴,ielts
back,bæk,"a. 后面的\nvt. 使后退, 支持\nvi. 倒退, 背靠\nadv. 向后地\nn. 背部, 后面",ielts
background,'bækgraund,"n. 背景, 背景资料\n[计] 背景, 后台",ielts
backward,'bækwәd,"adv. 向后地, 相反地\na. 向后的, 相反的\n[计] 倒推",ielts
bacon,'beikәn,n. 熏猪肉\n[机] 腌肉,ielts
bacteria,bæk'tiәriә,"pl. 细菌\n[医] 细菌, [无芽胞]杆菌",ielts
bacterium,bæk'tiәriәm,n. 细菌\n[医] [无芽胞]杆菌属,ielts
badge,bædʒ,"n. 徽章, 标记\n[计] 标记",ielts
badminton,'bædmintәn,n. 羽毛球运动,ielts
baffle,'bæfl,"vt. 困惑, 为难, 使挫折\nvi. 徒作挣扎\nn. 迷惑, 挡板",ielts
baggage,'bægidʒ,n. 行李\n[经] 行李,ielts
bait,beit,"n. 饵\nvt. 以饵引诱, 欺负\nvi. 中途休息",ielts
bake,beik,"vt. 烘焙, 烤\nvi. 烤面包\nn. 烘焙, 烤",ielts
balance,'bælәns,"n. 平衡, 差额\nvi. 平衡, 相等\nvt. 称, 权衡, 比较, 使平衡, 结算, 抵消",ielts
balcony,'bælkәni,"n. 阳台, 戏院楼厅",ielts
bald,bɒ:ld,"a. 秃头的, 光秃的, 单调的, 赤裸的\nvi. 变秃",ielts
baldness,'bɒ:ldnis,"n. 光秃, 率直, 枯燥\n[医] 秃[发], 脱发",ielts
ballet,'bælei,n. 芭蕾舞,ielts
balloon,bә'lu:n,"n. 气球\nvt. 使成气球状\nvi. 膨胀如气球, 激增",ielts
ballot,'bælәt,"n. 投票, 投票用纸, 抽签\nvi. 投票, 抽签\nvt. 投票选出, 拉选票",ielts
ballroom,'bɒ:lrum,"n. 舞厅, 跳舞场",ielts
bamboo,bæm'bu:,n. 竹子\n[医] 竹类,ielts
ban,bæn,"n. 禁令\nvt. 禁止, 取缔",ielts
band,bænd,"n. 带子, 队, 乐队\nv. 联合, 结合\n[计] 频带; 波段; 区",ielts
bandage,'bændidʒ,n. 绷带\n[化] 帘布筒; 实心轮胎; 紧带; 绷带,ielts
bands,'bændz,n. 法官；乐队,ielts
bang,bæŋ,"n. 重击, 突然巨响, 刘海\nv. 发巨响, 重击\nadv. 砰然地, 突然巨响地, 直接地\n[计] 撞击符",ielts
banish,'bæniʃ,"vt. 驱逐, 消除\n[法] 驱逐, 流放",ielts
bank,bæŋk,"n. 银行, 堤, 岸\n[医] 库",ielts
banking,'bæŋkiŋ,"n. 银行业务\n[经] 银行业, 银行事务",ielts
bankrupt,'bæŋkrʌpt,n. 破产者\na. 破产的\nvt. 使破产,ielts
banner,'bænә,"n. 旗帜\na. 显著的, 特别好的",ielts
banquet,'bæŋkwit,n. 宴会,ielts
bar,bɑ:,"n. 条, 棒, 酒吧, 栅, 障碍物\nvt. 禁止, 阻挡, 妨碍\n[计] 棒形图",ielts
barbecue,'bɑ:bikju:,"n. 烤肉\nvt. 烤肉, 烧烤",ielts
barber,'bɑ:bә,n. 理发师,ielts
bare,bєә,"a. 赤裸的, 缺少的, 无遮蔽的, 坦率的\nvt. 使赤裸, 露出",ielts
barely,'bєәli,adv. 几乎不,ielts
bargain,'bɑ:gin,"n. 交易, 买卖协定, 特价商品\nv. 讲价, 交易",ielts
bark,bɑ:k,"n. 树皮, 吠声\nvi. 吠, 叫骂\nvt. 喊出, 剥树皮",ielts
barn,bɑ:n,n. 谷仓\n[化] 靶(恩)(核反应截面单位),ielts
barometer,bә'rɒmitә,n. 气压计\n[化] 气压计,ielts
barrel,'bærәl,n. 桶\nvt. 装入桶内,ielts
barren,'bærәn,"a. 不育的, 贫瘠的\nn. 荒地",ielts
barricade,.bæri'keid,"n. 路障, 障碍\nvt. 设路障于, 阻碍",ielts
barrier,'bæriә,"n. 障碍, 栅栏\n[化] 势垒; 阻片; 阻挡层",ielts
barter,'bɑ:tә,"n. 物物交换, 实物交易\nv. 物物交换, 交换",ielts
baseball,'beisbɒ:l,n. 棒球\n[计] 棒球系统,ielts
basement,'beismәnt,"n. 地下室, 墙脚\n[化] 地下室",ielts
basic,'beisik,"n. 基本原理, 要素, 基本规律\na. 基本的, 碱性的\n(计算机)BASIC语言",ielts
basis,'beisis,"n. 基础, 主要成分\n[化] 基底",ielts
batch,bætʃ,"n. 一次所烘的面包, 一次所制之量, 一组, 批, 成批, 分批\nv. 成批, 分批处理\n[计] 一批",ielts
bath,bæθ.bɑ:θ,"n. 沐浴, 浴室\n[医] 浴",ielts
bathe,beið,"vt. 沐浴, 用水洗\nvi. 洗澡",ielts
bathroom,'bɑ:θru:m,"n. 浴室, 厕所",ielts
batter,'bætә,v. 连续猛打（尤其指妇女），猛击\nn. 面糊（食物），击球员，打击手,ielts
battery,'bætәri,"n. 电池, 殴打\n[化] 蓄电池",ielts
bay,bei,"n. 海湾, 狗吠声, 月桂\nvt. 吠, 使走投无路\nvi. 吠",ielts
beach,bi:tʃ,n. 海滩,ielts
bead,bi:d,"n. 珠子, 滴\nvt. 用珠装饰\nvi. 形成珠\n[计] 珠",ielts
beam,bi:m,"n. 横梁, 杆, 光线, 容光焕发\nvi. 用梁支承, 微笑, 射出光线\nvt. 照耀, 感到欣喜\n[计] 束",ielts
bear,bєә,"n. 熊\nvt. 忍受, 支承, 产生, 怀有, 通过卖空使跌价\nvi. 忍受, 结果实, 压挤, 行进, 转向",ielts
beard,biәd,"n. 胡须\nvt. 抓住胡须, 公开反对",ielts
bearing,'bєәriŋ,"n. 举止, 轴承, 忍受, 关系, 意义, 方向, 生育\n[化] 轴承",ielts
beat,bi:t,"n. 心跳(声), 打, 敲打声, 拍子\nv. 打, 拍打, 打败\na. 疲乏的, 颓废的\nbeat的过去式\n[计] 拍; 节拍",ielts
beats,bi:ts,n. 音乐节拍；差拍振动；心脏跳动（beat的复数）,ielts
beautiful,'bju:tiful,a. 美丽的,ielts
beauty,'bju:ti,"n. 美, 美人",ielts
become,bi'kʌm,"vi. 变成, 变得\nvt. 适合",ielts
bedroom,'bedrum,n. 卧室,ielts
beds,,"n. 床上用品, 床组（bed复数）",ielts
bedsit,bed'sɪt,n. 卧室兼起居室\nvt. 租用卧室兼起居室,ielts
beforehand,bi'fɒ:hænd,adv. 预先,ielts
beginners,,n. 初学者；生手；首创者（beginner的复数）,ielts
beginning,bi'giniŋ,n. 开始,ielts
behalf,bi'hɑ:f,"n. 利益, 方面",ielts
behave,bi'heiv,"vi. 举止端正, 行为规矩\nvt. 检点(自己的)行为, 使表现好",ielts
behavior,bi'heivjә,"n. 行为, 举止\n[医] 行为",ielts
belly,'beli,"n. 腹部, 食欲\nvt. 使鼓起\nvi. 鼓起, 匍匐前进",ielts
beloved,bi'lʌvd,a. 心爱的\nn. 心爱的人,ielts
belts,,n. 带子；皮带（belt的复数）,ielts
bend,bend,"vi. 变弯曲, 屈服\nvt. 使弯曲, 使屈服\nn. 弯曲",ielts
beneficial,.beni'fiʃәl,"a. 有益的, 受益的\n[经] 有使用权的, 可享利益的",ielts
benefit,'benifit,n. 利益\nvt. 有益于\nvi. 受益,ielts
benefits,,"n. 利益, 收益；福利, 效益（benefit的复数形式）",ielts
bent,bent,"a. 弯曲的, 决心的\nn. 爱好\nbend的过去式和过去分词",ielts
Berlin,bә:'lin,"n. 柏林, (软质)柏林毛线",ielts
berth,bә:θ,"n. 船岸之间的水区, 锚地, 卧铺\nvi. 停泊\nvt. 使停泊",ielts
beset,bi'set,"vt. 围绕, 使苦恼, 镶嵌",ielts
best,best,a. 最好的\nadv. 最好地\nn. 最好的人,ielts
bet,bet,"n. 打赌, 赌注\nv. 打赌",ielts
betray,bi'trei,"vt. 出卖, 背叛, 辜负, 暴露\n[法] 出卖, 背叛, 泄漏",ielts
better,'betә,a. 较好的\nadv. 比较好,ielts
beverage,'bevәridʒ,n. 饮料\n[化] 饮料(如牛奶、茶、咖啡、啤酒等),ielts
bewilder,bi'wildә,"vt. 使迷惑, 使不知所措",ielts
bias,'baiәs,"n. 偏见, 斜纹\na. 偏斜的\nadv. 偏斜\nvt. 使有偏见\n[计] 偏流; 偏压; 偏磁; 偏离",ielts
bible,'baibl,n. 圣经,ielts
bibliography,.bibli'ɒgrәfi,n. 参考书目\n[计] 书目; 文献目录,ielts
bicycle,'baisikl,n. 自行车,ielts
bicycles,,n. 自行车；脚踏车（bicycle的复数）,ielts
bid,bid,"n. 出价\nv. 命令, 吩咐, 请求, 表示, 宣布, 投标",ielts
bilateral,bai'lætәrәl,"a. 有两边的, 双边的, 双方的\n[医] 两侧的",ielts
bilingual,bai'liŋgwәl,a. 双语的,ielts
bill,bil,"n. 帐单, 清单, 钞票, 鸟嘴, 广告, 法案, 票据\nvt. 开帐单, (用招贴)宣布",ielts
bind,baind,"vt. 绑, 约束, 装订, 包扎, 使结合\nvi. 凝固, 有约束力\n[计] 赋值, 绑定",ielts
biography,bai'ɒgrәfi,n. 传记,ielts
biological,.baiәu'lɒdʒikәl,a. 生物学的\n[医] 生物学的,ielts
biology,bai'ɒlәdʒi,n. 生物学\n[化] 生物; 生物学,ielts
birds,,n. 鸟类；禽（bird的复数）,ielts
Birmingham,'bә:miŋәm,n. 伯明翰,ielts
birth,bә:θ,"n. 出生, 起源\n[医] 生产, 分娩",ielts
bite,bait,"n. 咬, 一口\nv. 咬, 刺痛, 穿透",ielts
bitter,'bitә,"a. 苦的, 痛苦的, 怀恨的\nadv. 刺骨\nv. (使)变苦",ielts
bitumen,bi'tjumin,n. 沥青\n[化] 沥青; 石油沥青,ielts
bizarre,bi'zɑ:,a. 奇异的,ielts
black,blæk,"n. 黑色, 黑颜料\na. 黑色的",ielts
blame,bleim,"n. 过失, 责备\nvt. 责备, 归咎于",ielts
blank,blæŋk,"n. 空格, 空白\na. 空白的, 空虚的, 完全的, 无色的\nvi. 消失, 成为空白\nvt. 使无效, 取消, 封锁\n[计] 空白",ielts
blanket,'blæŋkit,"n. 毛毯, 毯子\nvt. 掩盖, 覆盖\na. 总共的",ielts
blast,blæst,"n. 一阵风, 爆炸, 枯萎病\nvt. 炸, 使枯萎\nvi. 炸, 猛攻, 猛烈抨击, 枯萎",ielts
blaze,bleiz,"n. 火焰, 烈火, 光辉\nvi. 燃烧, 发光\nvt. 使燃烧, 宣布, 在树皮上刻痕",ielts
bleach,bli:tʃ,"vt. 漂白\nvi. 变白\nn. 漂白, 漂白剂",ielts
bleak,bli:k,"a. 萧瑟的, 荒凉的, 阴冷的",ielts
bleed,bli:d,"vi. 流血, 悲痛, 渗出\nvt. 使出血, 榨取",ielts
blend,blend,vt. 混合\nn. 混合,ielts
bless,bles,"vt. 祝福, 祈佑, 使神圣化",ielts
blind,blaind,"n. 蒙蔽物, 窗帘\na. 盲目的, 瞎的, 不加思考的\nvt. 使失明, 蒙蔽, 遮暗\nadv. 盲目地",ielts
blink,bliŋk,"vi. 眨眼, 闪亮\nvt. 眨眼, 使闪亮\nn. 眨眼, 瞬间, 闪光, 闪烁\n[计] 闪烁",ielts
bloc,blɒk,n. 集团,ielts
block,blɒk,"n. 街区, 木块, 石块, 块\nvt. 阻塞, 封锁, 使成块状\n[计] 块, 数据块",ielts
blocks,'blɔks,n. 积木；黑金石；街区；[音]双头木鱼；楼群（block的复数）,ielts
blond,blɒnd,a. 金发的\nn. 白肤碧眼金发的人,ielts
blonde,blɔnd,"a. (头发)亚麻色的, 淡色的, 白肤金发碧眼的, 白里透红的, 白皙的, 淡黄色的\nn. 肤色白皙的金发女人",ielts
blood,blʌd,"n. 血, 血统, 流血, 气质, 生命\nvt. 使出血, 用血涂",ielts
bloom,blu:m,"n. 花, 开花, 青春, 钢块\nvi. 开花, 焕发青春, 茂盛\nvt. 使茂盛, 把...轧成钢坯",ielts
blossom,'blɒsәm,"n. 花, 花开的状态, 兴旺期\nvi. 开花, 兴旺, 发展",ielts
blot,blɒt,"n. 污点, 墨水渍\nvt. 乱涂, 使模糊, 吸干\nvi. 弄上墨渍, 吸墨水",ielts
blouse,blauz,n. 宽松的上衣,ielts
blunder,'blʌndә,"n. 大错, 大失策\nvi. 失策, 跌跌撞撞地走, 犯错\nvt. 做错",ielts
blunt,blʌnt,"a. 钝的, 坦率的, 麻痹的",ielts
blur,blә:,"vt. 使模糊, 弄脏\nvi. 弄脏, 模糊",ielts
blush,blʌʃ,"vi. 脸红, 羞愧\nvt. 弄成红色\nn. 脸红",ielts
board,bɒ:d,"n. 木板, 甲板, 膳食, 会议桌\nvt. 乘船, 供膳食, 用板覆盖\nvi. 搭伙\n[计] 板",ielts
boast,bәust,"n. 吹牛\nvi. 吹牛, 自夸\nvt. 夸口说, 自恃有",ielts
boat,bәut,n. 船\nvi. 乘船\nvt. 以船运,ielts
boil,bɒil,"n. 煮沸, 沸腾, 疖\nv. 煮沸, 激动",ielts
bold,bәuld,a. 大胆的\nn. 粗体\n[计] 粗体,ielts
bolt,bәult,"n. 门闩, 螺钉, 筛子, 闪电, 意外事件\nvt. 闩住, 发射, 脱口而出, 筛, 囫囵吞下\nvi. 囫囵吞枣, 射箭, 脱缰, 退出党派\nadv. 突然",ielts
bond,bɒnd,"n. 捆绑物, 结合, 债券, 契约, 粘合剂, 保证人, 键, 关栈保留\nvt. 存入关栈, 使黏合\nvi. 结合",ielts
bones,bәunz,"n. 骨骼, 尸体",ielts
bonus,'bәunәs,"n. 奖金, 红利\n[经] 奖金, 红利, 额外补贴",ielts
book,buk,"n. 书, 书籍, 帐簿, 名册, 工作簿\nv. 登记, 预订\n[计] 工作簿",ielts
bookcase,'bukkeis,"n. 书架, 书柜",ielts
booking,'bukiŋ,n. 预约演出合同\n[机] 书型模法,ielts
bookkeeper,'bukki:pә,"n. 簿记员\n[经] 簿记员, 记帐员",ielts
booklet,'buklit,n. 小册子,ielts
booklist,'buklist,"(某个题目或学科的)推荐书目, 书单",ielts
books,,n. 书评；书籍（book的复数）,ielts
bookshelf,'bukʃelf,n. 书架,ielts
bookshop,'bukʃɒp,n. 书店,ielts
boom,bu:m,"n. 繁荣, 隆隆声\nvi. 急速发展, 发隆隆声\nvt. 使兴旺, 发隆隆声",ielts
boost,bu:st,"n. 推进, 吹捧\nvt. 推进, 提高, 宣扬, 促进",ielts
boot,bu:t,"n. 长靴, 踢, 解雇, 效用\nvt. 使穿靴, 踢, 解雇, 有用\n[计] 引导, 自举",ielts
booth,bu:θ,"n. 亭, 摊棚\n[经] 货摊, 电话间",ielts
boots,bu:ts,n. （英）擦靴的仆役；靴子（boot的复数）,ielts
border,'bɒ:dә,"n. 边缘, 边境, 边界, 花坛\nvt. 在...上镶边, 接近\nvi. 接界, 近似\n[计] 边框",ielts
bore,bɒ:,"n. 令人讨厌的人, 激浪, 枪膛, 孔\nvt. 使烦扰, 钻孔\nvi. 钻孔\nbear的过去式\n[计] 内径; 孔径",ielts
bother,'bɒðә,"vt. 烦扰, 迷惑\nvi. 烦恼, 操心\nn. 麻烦, 纠纷, 讨厌的人",ielts
bounce,bauns,"n. 跳, 跳跃, 弹力, 撞击\nvi. 反跳, 弹跳\nvt. 使跳回, 撞击\n[计] 打回",ielts
bound,baund,"n. 跃, 回跳, 范围, 边界\na. 受约束的, 装有封面的, 有义务的, 关联的, 被束缚的, 准备去...的, 便秘的\nvi. 跳跃, 弹起\nvt. 使跳, 限制, 形成...的疆界\nbind过去式和过去分词\n[计] 装订的",ielts
boundary,'baundri,"n. 边界, 分界线\n[计] 边界",ielts
bounty,'baunti,"n. 慷慨, 宽大, 礼物\n[经] 奖励金, 补贴",ielts
bouquet,bu'kei,"n. 花束\n[医] 丛, 酒香, 末梢分极",ielts
bowel,'bauәl,"n. 肠, 内脏, 内部\nvt. 挖...的内脏",ielts
bowling,'bәuliŋ,n. 保龄球戏,ielts
bowls,,n. 滚木球戏,ielts
boycott,'bɒikɒt,n. 联合抵制\nvt. 联合抵制,ielts
brace,breis,"n. 支柱, 曲柄, 支撑, 一对\nvt. 紧缚, 支撑, 激励\nvi. 打起精神\n[计] 花括号",ielts
bracket,'brækit,"n. 支架, 括弧, 托架\nvt. 装托架, 括入括弧\n[计] 方括号; 括号",ielts
brake,breik,"n. 刹车, 阻碍, 丛林\nv. 刹车",ielts
branch,bræntʃ,"n. 树枝, 支店, 支流, 分部\nvi. 分支, 出枝\nvt. 分割, 用枝状叶脉刺绣花纹装饰\n[计] 分支, 目录分支",ielts
brand,brænd,"n. 商标, 牌子, 烙印\nvt. 打烙印于",ielts
breach,bri:tʃ,"n. 裂口, 违背, 破坏, 违反, 突破, 破裂\nvt. 攻破, 突破\nvi. 跳出水面",ielts
break,breik,"n. 休息, 中断, 破裂处, 绝交, 破晓, 突变\nvt. 打破, 弄破, 弄坏, 破坏, 违反, 打断, 削弱, 放弃\nvi. 破碎, 决裂, 破晓, 突变, 变弱, 暂停\nn. 分隔符\n[计] 分隔符; 中断; DOS内部命令:设定扫描中断按键的时机",ielts
breakdown,'breikdaun,"n. 崩溃, 故障\n[化] 事故; 击穿",ielts
breakfast,'brekfәst,n. 早餐,ielts
breakthrough,'breikθru:,"n. 突破\n[经] 突破, 新发现, 新进展",ielts
breed,bri:d,"n. 种类, 品种\nv. 养育, 引起, 饲养, 繁殖",ielts
breeding,'bri:diŋ,"n. 教养, 生育, 饲养\n[医] 生育, 繁殖, 育种, 饲养",ielts
breeze,bri:z,"n. 微风, 煤屑, 轻而易举的事\nvi. 吹微风, 逃走",ielts
brew,bru:,"n. 酿造酒, 酝酿\nv. 酿造, 酝酿",ielts
bribe,braib,"n. 贿赂\nvt. 贿赂, 收买\nvi. 行贿",ielts
bridge,bridʒ,"n. 桥, 舰桥, 桥梁, 桥牌\nvt. 架桥于, 跨越\n[计] 桥, 网桥, 桥接器",ielts
briefcase,'bri:fkeis,n. 公事包,ielts
brilliant,'briljәnt,"a. 光辉的, 灿烂的, 有才气的\n[机] 亮的",ielts
bring,briŋ,"vt. 带来, 产生, 促使, 提出\nvi. 生产",ielts
bring about,,"带来, 使掉头",ielts
brink,briŋk,"n. 边缘, 陡岸",ielts
brisk,brisk,"a. 强烈的, 寒冷而干燥的, 活泼的\nvt. 使活泼\nvi. 活跃起来",ielts
Bristol,'bristәl,n. 布里斯托尔(英国西部港口),ielts
Britain,'britәn,n. 英国,ielts
British,'britiʃ,"a. 英国的\nn. 英国人, 英国英语",ielts
brittle,'britl,"a. 易碎的, 脆弱的, 易坏的\n[机] 脆的, 脆性的, 易碎的",ielts
brochure,'brәuʃә,"n. 小册子, 小册",ielts
brochures,brəʊ'ʃəz,n. 小册子( brochure的名词复数 ); （某地、某旅馆等的）情况介绍手册; （印成小册子的）论文,ielts
bronze,brɒnz,"n. 青铜, 铜像\na. 青铜色的",ielts
brood,bru:d,"n. 一窝, 一伙\nvt. 孵, 沉思",ielts
brothers,,"n. 哥们儿, 兄弟",ielts
browse,brauz,"v. 浏览, 吃草\nn. 浏览, 吃草\n[计] 浏览",ielts
bruise,bru:z,"n. 青肿, 挫伤, 擦伤\nvi. 受伤, 擦伤\nvt. 使受伤, 研碎",ielts
brutal,'bru:tәl,"a. 残忍的, 野蛮的, 不讲理的",ielts
bubble,'bʌbl,"n. 泡沫\nvi. 冒泡, 沸腾\nvt. 使冒泡, 滔滔不绝地说",ielts
buck,bʌk,"n. 元, 雄鹿, 纨绔子弟, 鞍马, 培克(赌博时的庄家标志), 碱水, 自夸, 谈话\nvi. 马背突然拱起, 反对, 吹牛, 闲聊\nvt. 马背突然拱起将骑手摔下, 反对, 用碱水洗\na. 雄的",ielts
bucket,'bʌkit,n. 桶\n[计] 存储桶; 桶,ielts
buckle,'bʌkl,"n. 皮带扣, 扣子\nvt. 扣住, 使弯曲\nvi. 扣住, 变弯曲, 屈服",ielts
bud,bʌd,"n. 芽, 花蕾\nvi. 发芽, 萌芽\nvt. 使发芽",ielts
budget,'bʌdʒit,"n. 预算\nvi. 编预算\nvt. 编入预算, 安排\na. 廉价的",ielts
buffet,'bʌfit,"n. 自助餐, 小卖部, 碗橱, 殴打, 冲击\nvt. 连续打, 冲击, 搏斗\nvi. 奋斗",ielts
bug,bʌg,"n. 错误, 虫, 病菌, 缺陷, 窃听器, 癖好, 防盗报警器, 双座小汽车, 要人\nvt. 装防盗报警器, 装窃听器, 激怒\nvi. 捉虫, 暴突\n[计] 缺点, 错误",ielts
building,'bildiŋ,"n. 建筑物, 建筑\n[法] 营造, 建筑, 建筑物",ielts
buildings,,n. 建筑物（building的复数）,ielts
bulb,bʌlb,"n. 球茎, 电灯泡\n[医] 球, 鳞茎, 球茎",ielts
bulge,bʌldʒ,"n. 胀, 膨胀\nvi. 凸出\nvt. 使膨胀",ielts
bulk,bʌlk,"n. 大小, 体积, 大块, 大多数\nvt. 显得大, 显得重要",ielts
bull,bul,"n. 公牛\n[法] 买方, 买空者",ielts
bulletin,'bulitin,"n. 公告, 布告, 公报\n[电] 电子布告栏",ielts
bully,'buli,"n. 欺凌弱小者, 土霸\nvt. 威胁, 恐吓, 欺负\nvi. 欺负\na. 特好的, 第一流的\nadv. 十分",ielts
bump,bʌmp,"n. 撞击, 肿块\nvt. 碰撞\nvi. 撞, 颠簸而行",ielts
